treatment,value,value_log,value_std,value_sqrt,plot_name,plot_type,year,grazer,f_year,f_break,f_new,f_one_yr,f_two_yr,met_sub
Ungrazed,3,1.0986126220013874,-0.7532862214508835,1.7320508075688772,p23,p,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Grazed,6,1.7917596358947079,0.1101968926576619,2.449489742783178,p23,p,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Ungrazed,4,1.3862946111198593,-0.465458516748035,2,p23,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Grazed,8,2.079441666679828,0.6858523020633588,2.8284271247461903,p23,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Ungrazed,1,9.999994999180668e-7,-1.3289416308565805,1,p27,p,2019,Goat,y4,b0,n1,o0,t0,rich_frb
Grazed,1,9.999994999180668e-7,-1.3289416308565805,1,p27,p,2019,Goat,y4,b0,n1,o0,t0,rich_frb
Ungrazed,2,0.6931476805598203,-1.0411139261537319,1.4142135623730951,p27,p,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Grazed,1,9.999994999180668e-7,-1.3289416308565805,1,p27,p,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Ungrazed,6,1.7917596358947079,0.1101968926576619,2.449489742783178,p28,p,2019,Goat,y4,b0,n1,o0,t0,rich_frb
Grazed,5,1.6094381124340804,-0.17763081204518658,2.23606797749979,p28,p,2019,Goat,y4,b0,n1,o0,t0,rich_frb
Ungrazed,2,0.6931476805598203,-1.0411139261537319,1.4142135623730951,p28,p,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Grazed,4,1.3862946111198593,-0.465458516748035,2,p28,p,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Ungrazed,6,1.7917596358947079,0.1101968926576619,2.449489742783178,p28,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Grazed,4,1.3862946111198593,-0.465458516748035,2,p28,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Ungrazed,1,9.999994999180668e-7,-1.3289416308565805,1,p29,p,2019,Goat,y4,b0,n1,o0,t0,rich_frb
Grazed,8,2.079441666679828,0.6858523020633588,2.8284271247461903,p29,p,2019,Goat,y4,b0,n1,o0,t0,rich_frb
Grazed,4,1.3862946111198593,-0.465458516748035,2,p29,p,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Ungrazed,2,0.6931476805598203,-1.0411139261537319,1.4142135623730951,p29,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Grazed,7,1.945910291912446,0.3980245973605104,2.6457513110645907,p29,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Ungrazed,2,0.6931476805598203,-1.0411139261537319,1.4142135623730951,p30,p,2019,Goat,y4,b0,n1,o0,t0,rich_frb
Grazed,4,1.3862946111198593,-0.465458516748035,2,p30,p,2019,Goat,y4,b0,n1,o0,t0,rich_frb
Ungrazed,1,9.999994999180668e-7,-1.3289416308565805,1,p30,p,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Grazed,3,1.0986126220013874,-0.7532862214508835,1.7320508075688772,p30,p,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Ungrazed,1,9.999994999180668e-7,-1.3289416308565805,1,p30,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Grazed,3,1.0986126220013874,-0.7532862214508835,1.7320508075688772,p30,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Ungrazed,6,1.7917596358947079,0.1101968926576619,2.449489742783178,p31,p,2019,Goat,y4,b0,n1,o0,t0,rich_frb
Grazed,5,1.6094381124340804,-0.17763081204518658,2.23606797749979,p31,p,2019,Goat,y4,b0,n1,o0,t0,rich_frb
Ungrazed,8,2.079441666679828,0.6858523020633588,2.8284271247461903,p31,p,2022,Sheep,y7,b2,n0,o0,t1,rich_frb
Grazed,8,2.079441666679828,0.6858523020633588,2.8284271247461903,p31,p,2022,Sheep,y7,b2,n0,o0,t1,rich_frb
Ungrazed,2,0.6931476805598203,-1.0411139261537319,1.4142135623730951,p32,p,2020,Sheep,y5,b0,n1,o0,t0,rich_frb
Grazed,3,1.0986126220013874,-0.7532862214508835,1.7320508075688772,p32,p,2020,Sheep,y5,b0,n1,o0,t0,rich_frb
Ungrazed,2,0.6931476805598203,-1.0411139261537319,1.4142135623730951,p32,p,2021,Sheep,y6,b1,n0,o1,t0,rich_frb
Grazed,2,0.6931476805598203,-1.0411139261537319,1.4142135623730951,p32,p,2021,Sheep,y6,b1,n0,o1,t0,rich_frb
Ungrazed,2,0.6931476805598203,-1.0411139261537319,1.4142135623730951,p32,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Grazed,5,1.6094381124340804,-0.17763081204518658,2.23606797749979,p32,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Ungrazed,2,0.6931476805598203,-1.0411139261537319,1.4142135623730951,p33,p,2020,Sheep,y5,b0,n1,o0,t0,rich_frb
Grazed,1,9.999994999180668e-7,-1.3289416308565805,1,p33,p,2020,Sheep,y5,b0,n1,o0,t0,rich_frb
Ungrazed,3,1.0986126220013874,-0.7532862214508835,1.7320508075688772,p33,p,2021,Sheep,y6,b1,n0,o1,t0,rich_frb
Grazed,1,9.999994999180668e-7,-1.3289416308565805,1,p33,p,2021,Sheep,y6,b1,n0,o1,t0,rich_frb
Ungrazed,2,0.6931476805598203,-1.0411139261537319,1.4142135623730951,p33,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Grazed,1,9.999994999180668e-7,-1.3289416308565805,1,p33,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Ungrazed,4,1.3862946111198593,-0.465458516748035,2,p34,p,2020,Sheep,y5,b0,n1,o0,t0,rich_frb
Grazed,3,1.0986126220013874,-0.7532862214508835,1.7320508075688772,p34,p,2020,Sheep,y5,b0,n1,o0,t0,rich_frb
Ungrazed,3,1.0986126220013874,-0.7532862214508835,1.7320508075688772,p34,p,2021,Sheep,y6,b1,n0,o1,t0,rich_frb
Grazed,6,1.7917596358947079,0.1101968926576619,2.449489742783178,p34,p,2021,Sheep,y6,b1,n0,o1,t0,rich_frb
Ungrazed,3,1.0986126220013874,-0.7532862214508835,1.7320508075688772,p34,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Grazed,6,1.7917596358947079,0.1101968926576619,2.449489742783178,p34,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Ungrazed,13,2.5649494343846104,2.1249908255776013,3.605551275463989,p35,p,2020,Sheep,y5,b0,n1,o0,t0,rich_frb
Grazed,12,2.48490673312133,1.8371631208747528,3.4641016151377544,p35,p,2020,Sheep,y5,b0,n1,o0,t0,rich_frb
Ungrazed,10,2.3025851929940404,1.2615077114690558,3.1622776601683795,p35,p,2021,Sheep,y6,b1,n0,o1,t0,rich_frb
Grazed,9,2.1972246884473243,0.9736800067662073,3,p35,p,2021,Sheep,y6,b1,n0,o1,t0,rich_frb
Ungrazed,3,1.0986126220013874,-0.7532862214508835,1.7320508075688772,p35,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Grazed,5,1.6094381124340804,-0.17763081204518658,2.23606797749979,p35,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Ungrazed,6,1.7917596358947079,0.1101968926576619,2.449489742783178,p36,p,2020,Sheep,y5,b0,n1,o0,t0,rich_frb
Grazed,9,2.1972246884473243,0.9736800067662073,3,p36,p,2020,Sheep,y5,b0,n1,o0,t0,rich_frb
Ungrazed,5,1.6094381124340804,-0.17763081204518658,2.23606797749979,p36,p,2021,Sheep,y6,b1,n0,o1,t0,rich_frb
Grazed,11,2.397895363707457,1.5493354161719042,3.3166247903554,p36,p,2021,Sheep,y6,b1,n0,o1,t0,rich_frb
Ungrazed,12,2.48490673312133,1.8371631208747528,3.4641016151377544,p36,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Grazed,12,2.48490673312133,1.8371631208747528,3.4641016151377544,p36,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Ungrazed,6,1.7917596358947079,0.1101968926576619,2.449489742783178,p37,p,2020,Sheep,y5,b0,n1,o0,t0,rich_frb
Grazed,9,2.1972246884473243,0.9736800067662073,3,p37,p,2020,Sheep,y5,b0,n1,o0,t0,rich_frb
Ungrazed,6,1.7917596358947079,0.1101968926576619,2.449489742783178,p37,p,2021,Sheep,y6,b1,n0,o1,t0,rich_frb
Grazed,4,1.3862946111198593,-0.465458516748035,2,p37,p,2021,Sheep,y6,b1,n0,o1,t0,rich_frb
Ungrazed,12,2.48490673312133,1.8371631208747528,3.4641016151377544,p37,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Grazed,4,1.3862946111198593,-0.465458516748035,2,p37,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Grazed,7,1.945910291912446,0.3980245973605104,2.6457513110645907,p38,p,2020,Sheep,y5,b0,n1,o0,t0,rich_frb
Ungrazed,1,9.999994999180668e-7,-1.3289416308565805,1,p38,p,2021,Sheep,y6,b1,n0,o1,t0,rich_frb
Grazed,7,1.945910291912446,0.3980245973605104,2.6457513110645907,p38,p,2021,Sheep,y6,b1,n0,o1,t0,rich_frb
Ungrazed,1,9.999994999180668e-7,-1.3289416308565805,1,p38,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Grazed,5,1.6094381124340804,-0.17763081204518658,2.23606797749979,p38,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Ungrazed,8,2.079441666679828,0.6858523020633588,2.8284271247461903,p39,p,2020,Sheep,y5,b0,n1,o0,t0,rich_frb
Grazed,4,1.3862946111198593,-0.465458516748035,2,p39,p,2020,Sheep,y5,b0,n1,o0,t0,rich_frb
Ungrazed,9,2.1972246884473243,0.9736800067662073,3,p39,p,2021,Sheep,y6,b1,n0,o1,t0,rich_frb
Grazed,4,1.3862946111198593,-0.465458516748035,2,p39,p,2021,Sheep,y6,b1,n0,o1,t0,rich_frb
Ungrazed,9,2.1972246884473243,0.9736800067662073,3,p39,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Grazed,6,1.7917596358947079,0.1101968926576619,2.449489742783178,p39,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Ungrazed,2,0.6931476805598203,-1.0411139261537319,1.4142135623730951,p41,p,2020,Sheep,y5,b0,n1,o0,t0,rich_frb
Grazed,3,1.0986126220013874,-0.7532862214508835,1.7320508075688772,p41,p,2020,Sheep,y5,b0,n1,o0,t0,rich_frb
Ungrazed,1,9.999994999180668e-7,-1.3289416308565805,1,p41,p,2021,Sheep,y6,b1,n0,o1,t0,rich_frb
Grazed,4,1.3862946111198593,-0.465458516748035,2,p41,p,2021,Sheep,y6,b1,n0,o1,t0,rich_frb
Ungrazed,2,0.6931476805598203,-1.0411139261537319,1.4142135623730951,p41,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Grazed,7,1.945910291912446,0.3980245973605104,2.6457513110645907,p41,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Ungrazed,6,1.7917596358947079,0.1101968926576619,2.449489742783178,p42,p,2020,Sheep,y5,b0,n1,o0,t0,rich_frb
Grazed,1,9.999994999180668e-7,-1.3289416308565805,1,p42,p,2020,Sheep,y5,b0,n1,o0,t0,rich_frb
Ungrazed,3,1.0986126220013874,-0.7532862214508835,1.7320508075688772,p42,p,2021,Sheep,y6,b1,n0,o1,t0,rich_frb
Grazed,1,9.999994999180668e-7,-1.3289416308565805,1,p42,p,2021,Sheep,y6,b1,n0,o1,t0,rich_frb
Ungrazed,5,1.6094381124340804,-0.17763081204518658,2.23606797749979,p42,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Grazed,5,1.6094381124340804,-0.17763081204518658,2.23606797749979,p42,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Ungrazed,8,2.079441666679828,0.6858523020633588,2.8284271247461903,p43,p,2020,Sheep,y5,b0,n1,o0,t0,rich_frb
Grazed,8,2.079441666679828,0.6858523020633588,2.8284271247461903,p43,p,2020,Sheep,y5,b0,n1,o0,t0,rich_frb
Ungrazed,9,2.1972246884473243,0.9736800067662073,3,p43,p,2021,Sheep,y6,b1,n0,o1,t0,rich_frb
Grazed,7,1.945910291912446,0.3980245973605104,2.6457513110645907,p43,p,2021,Sheep,y6,b1,n0,o1,t0,rich_frb
Ungrazed,7,1.945910291912446,0.3980245973605104,2.6457513110645907,p43,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Grazed,8,2.079441666679828,0.6858523020633588,2.8284271247461903,p43,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Ungrazed,10,2.3025851929940404,1.2615077114690558,3.1622776601683795,p44,p,2020,Sheep,y5,b0,n1,o0,t0,rich_frb
Grazed,11,2.397895363707457,1.5493354161719042,3.3166247903554,p44,p,2020,Sheep,y5,b0,n1,o0,t0,rich_frb
Ungrazed,10,2.3025851929940404,1.2615077114690558,3.1622776601683795,p44,p,2021,Sheep,y6,b1,n0,o1,t0,rich_frb
Grazed,8,2.079441666679828,0.6858523020633588,2.8284271247461903,p44,p,2021,Sheep,y6,b1,n0,o1,t0,rich_frb
Ungrazed,6,1.7917596358947079,0.1101968926576619,2.449489742783178,p44,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Grazed,13,2.5649494343846104,2.1249908255776013,3.605551275463989,p44,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Ungrazed,11,2.397895363707457,1.5493354161719042,3.3166247903554,p45,p,2020,Sheep,y5,b0,n1,o0,t0,rich_frb
Grazed,15,2.7080502677688743,2.700646234983298,3.872983346207417,p45,p,2020,Sheep,y5,b0,n1,o0,t0,rich_frb
Ungrazed,9,2.1972246884473243,0.9736800067662073,3,p45,p,2021,Sheep,y6,b1,n0,o1,t0,rich_frb
Grazed,13,2.5649494343846104,2.1249908255776013,3.605551275463989,p45,p,2021,Sheep,y6,b1,n0,o1,t0,rich_frb
Ungrazed,15,2.7080502677688743,2.700646234983298,3.872983346207417,p45,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Grazed,15,2.7080502677688743,2.700646234983298,3.872983346207417,p45,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Ungrazed,6,1.7917596358947079,0.1101968926576619,2.449489742783178,p46,p,2020,Sheep,y5,b0,n1,o0,t0,rich_frb
Grazed,9,2.1972246884473243,0.9736800067662073,3,p46,p,2020,Sheep,y5,b0,n1,o0,t0,rich_frb
Ungrazed,6,1.7917596358947079,0.1101968926576619,2.449489742783178,p46,p,2021,Sheep,y6,b1,n0,o1,t0,rich_frb
Grazed,7,1.945910291912446,0.3980245973605104,2.6457513110645907,p46,p,2021,Sheep,y6,b1,n0,o1,t0,rich_frb
Ungrazed,5,1.6094381124340804,-0.17763081204518658,2.23606797749979,p46,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Grazed,7,1.945910291912446,0.3980245973605104,2.6457513110645907,p46,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Ungrazed,7,1.945910291912446,0.3980245973605104,2.6457513110645907,p47,p,2020,Sheep,y5,b0,n1,o0,t0,rich_frb
Grazed,10,2.3025851929940404,1.2615077114690558,3.1622776601683795,p47,p,2020,Sheep,y5,b0,n1,o0,t0,rich_frb
Ungrazed,5,1.6094381124340804,-0.17763081204518658,2.23606797749979,p47,p,2021,Sheep,y6,b1,n0,o1,t0,rich_frb
Grazed,9,2.1972246884473243,0.9736800067662073,3,p47,p,2021,Sheep,y6,b1,n0,o1,t0,rich_frb
Ungrazed,8,2.079441666679828,0.6858523020633588,2.8284271247461903,p47,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Grazed,12,2.48490673312133,1.8371631208747528,3.4641016151377544,p47,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Ungrazed,5,1.6094381124340804,-0.17763081204518658,2.23606797749979,p48,p,2020,Sheep,y5,b0,n1,o0,t0,rich_frb
Grazed,12,2.48490673312133,1.8371631208747528,3.4641016151377544,p48,p,2020,Sheep,y5,b0,n1,o0,t0,rich_frb
Ungrazed,3,1.0986126220013874,-0.7532862214508835,1.7320508075688772,p48,p,2021,Sheep,y6,b1,n0,o1,t0,rich_frb
Grazed,3,1.0986126220013874,-0.7532862214508835,1.7320508075688772,p48,p,2021,Sheep,y6,b1,n0,o1,t0,rich_frb
Ungrazed,5,1.6094381124340804,-0.17763081204518658,2.23606797749979,p48,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Grazed,6,1.7917596358947079,0.1101968926576619,2.449489742783178,p48,p,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Ungrazed,3,1.0986126220013874,-0.7532862214508835,1.7320508075688772,425,w,2019,Goat,y4,b2,n0,o0,t1,rich_frb
Grazed,7,1.945910291912446,0.3980245973605104,2.6457513110645907,425,w,2019,Goat,y4,b2,n0,o0,t1,rich_frb
Ungrazed,3,1.0986126220013874,-0.7532862214508835,1.7320508075688772,425,w,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Grazed,8,2.079441666679828,0.6858523020633588,2.8284271247461903,425,w,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Ungrazed,5,1.6094381124340804,-0.17763081204518658,2.23606797749979,425,w,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Grazed,8,2.079441666679828,0.6858523020633588,2.8284271247461903,425,w,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Ungrazed,9,2.1972246884473243,0.9736800067662073,3,426,w,2019,Goat,y4,b2,n0,o0,t1,rich_frb
Grazed,7,1.945910291912446,0.3980245973605104,2.6457513110645907,426,w,2019,Goat,y4,b2,n0,o0,t1,rich_frb
Ungrazed,14,2.6390574010438272,2.4128185302804495,3.7416573867739413,426,w,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Grazed,9,2.1972246884473243,0.9736800067662073,3,426,w,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Ungrazed,12,2.48490673312133,1.8371631208747528,3.4641016151377544,426,w,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Grazed,14,2.6390574010438272,2.4128185302804495,3.7416573867739413,426,w,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Ungrazed,3,1.0986126220013874,-0.7532862214508835,1.7320508075688772,429,w,2019,Goat,y4,b2,n0,o0,t1,rich_frb
Grazed,10,2.3025851929940404,1.2615077114690558,3.1622776601683795,429,w,2019,Goat,y4,b2,n0,o0,t1,rich_frb
Ungrazed,2,0.6931476805598203,-1.0411139261537319,1.4142135623730951,429,w,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Grazed,9,2.1972246884473243,0.9736800067662073,3,429,w,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Ungrazed,6,1.7917596358947079,0.1101968926576619,2.449489742783178,429,w,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Grazed,13,2.5649494343846104,2.1249908255776013,3.605551275463989,429,w,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Ungrazed,4,1.3862946111198593,-0.465458516748035,2,431,w,2019,Goat,y4,b2,n0,o0,t1,rich_frb
Grazed,5,1.6094381124340804,-0.17763081204518658,2.23606797749979,431,w,2019,Goat,y4,b2,n0,o0,t1,rich_frb
Ungrazed,3,1.0986126220013874,-0.7532862214508835,1.7320508075688772,431,w,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Grazed,3,1.0986126220013874,-0.7532862214508835,1.7320508075688772,431,w,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Ungrazed,3,1.0986126220013874,-0.7532862214508835,1.7320508075688772,431,w,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Grazed,4,1.3862946111198593,-0.465458516748035,2,431,w,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Ungrazed,2,0.6931476805598203,-1.0411139261537319,1.4142135623730951,448,w,2019,Goat,y4,b2,n0,o0,t1,rich_frb
Grazed,9,2.1972246884473243,0.9736800067662073,3,448,w,2019,Goat,y4,b2,n0,o0,t1,rich_frb
Ungrazed,1,9.999994999180668e-7,-1.3289416308565805,1,448,w,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Grazed,4,1.3862946111198593,-0.465458516748035,2,448,w,2021,Sheep,y6,b2,n0,o0,t1,rich_frb
Ungrazed,5,1.6094381124340804,-0.17763081204518658,2.23606797749979,448,w,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Grazed,6,1.7917596358947079,0.1101968926576619,2.449489742783178,448,w,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Ungrazed,5,1.6094381124340804,-0.17763081204518658,2.23606797749979,455,w,2019,Goat,y4,b2,n0,o0,t1,rich_frb
Grazed,8,2.079441666679828,0.6858523020633588,2.8284271247461903,455,w,2019,Goat,y4,b2,n0,o0,t1,rich_frb
Ungrazed,3,1.0986126220013874,-0.7532862214508835,1.7320508075688772,455,w,2020,Sheep,y5,b1,n0,o1,t0,rich_frb
Grazed,5,1.6094381124340804,-0.17763081204518658,2.23606797749979,455,w,2020,Sheep,y5,b1,n0,o1,t0,rich_frb
Ungrazed,3,1.0986126220013874,-0.7532862214508835,1.7320508075688772,455,w,2021,Sheep,y6,b1,n0,o1,t0,rich_frb
Grazed,7,1.945910291912446,0.3980245973605104,2.6457513110645907,455,w,2021,Sheep,y6,b1,n0,o1,t0,rich_frb
Ungrazed,3,1.0986126220013874,-0.7532862214508835,1.7320508075688772,455,w,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Grazed,8,2.079441666679828,0.6858523020633588,2.8284271247461903,455,w,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Ungrazed,2,0.6931476805598203,-1.0411139261537319,1.4142135623730951,458,w,2019,Goat,y4,b1,n0,o1,t0,rich_frb
Grazed,7,1.945910291912446,0.3980245973605104,2.6457513110645907,458,w,2019,Goat,y4,b1,n0,o1,t0,rich_frb
Ungrazed,7,1.945910291912446,0.3980245973605104,2.6457513110645907,458,w,2020,Sheep,y5,b1,n0,o1,t0,rich_frb
Grazed,10,2.3025851929940404,1.2615077114690558,3.1622776601683795,458,w,2020,Sheep,y5,b1,n0,o1,t0,rich_frb
Ungrazed,6,1.7917596358947079,0.1101968926576619,2.449489742783178,458,w,2021,Sheep,y6,b1,n0,o1,t0,rich_frb
Grazed,11,2.397895363707457,1.5493354161719042,3.3166247903554,458,w,2021,Sheep,y6,b1,n0,o1,t0,rich_frb
Ungrazed,8,2.079441666679828,0.6858523020633588,2.8284271247461903,458,w,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Grazed,7,1.945910291912446,0.3980245973605104,2.6457513110645907,458,w,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Ungrazed,4,1.3862946111198593,-0.465458516748035,2,459,w,2019,Goat,y4,b1,n0,o1,t0,rich_frb
Grazed,9,2.1972246884473243,0.9736800067662073,3,459,w,2019,Goat,y4,b1,n0,o1,t0,rich_frb
Ungrazed,4,1.3862946111198593,-0.465458516748035,2,459,w,2020,Sheep,y5,b1,n0,o1,t0,rich_frb
Grazed,10,2.3025851929940404,1.2615077114690558,3.1622776601683795,459,w,2020,Sheep,y5,b1,n0,o1,t0,rich_frb
Ungrazed,4,1.3862946111198593,-0.465458516748035,2,459,w,2021,Sheep,y6,b1,n0,o1,t0,rich_frb
Grazed,8,2.079441666679828,0.6858523020633588,2.8284271247461903,459,w,2021,Sheep,y6,b1,n0,o1,t0,rich_frb
Ungrazed,5,1.6094381124340804,-0.17763081204518658,2.23606797749979,459,w,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Grazed,9,2.1972246884473243,0.9736800067662073,3,459,w,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Ungrazed,7,1.945910291912446,0.3980245973605104,2.6457513110645907,460,w,2019,Goat,y4,b1,n0,o1,t0,rich_frb
Grazed,11,2.397895363707457,1.5493354161719042,3.3166247903554,460,w,2019,Goat,y4,b1,n0,o1,t0,rich_frb
Ungrazed,4,1.3862946111198593,-0.465458516748035,2,460,w,2020,Sheep,y5,b1,n0,o1,t0,rich_frb
Grazed,8,2.079441666679828,0.6858523020633588,2.8284271247461903,460,w,2020,Sheep,y5,b1,n0,o1,t0,rich_frb
Ungrazed,10,2.3025851929940404,1.2615077114690558,3.1622776601683795,460,w,2021,Sheep,y6,b1,n0,o1,t0,rich_frb
Grazed,5,1.6094381124340804,-0.17763081204518658,2.23606797749979,460,w,2021,Sheep,y6,b1,n0,o1,t0,rich_frb
Ungrazed,10,2.3025851929940404,1.2615077114690558,3.1622776601683795,460,w,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Grazed,10,2.3025851929940404,1.2615077114690558,3.1622776601683795,460,w,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Ungrazed,4,1.3862946111198593,-0.465458516748035,2,461,w,2019,Goat,y4,b1,n0,o1,t0,rich_frb
Grazed,3,1.0986126220013874,-0.7532862214508835,1.7320508075688772,461,w,2019,Goat,y4,b1,n0,o1,t0,rich_frb
Ungrazed,3,1.0986126220013874,-0.7532862214508835,1.7320508075688772,461,w,2020,Sheep,y5,b1,n0,o1,t0,rich_frb
Grazed,1,9.999994999180668e-7,-1.3289416308565805,1,461,w,2020,Sheep,y5,b1,n0,o1,t0,rich_frb
Ungrazed,2,0.6931476805598203,-1.0411139261537319,1.4142135623730951,461,w,2021,Sheep,y6,b1,n0,o1,t0,rich_frb
Grazed,3,1.0986126220013874,-0.7532862214508835,1.7320508075688772,461,w,2021,Sheep,y6,b1,n0,o1,t0,rich_frb
Ungrazed,12,2.48490673312133,1.8371631208747528,3.4641016151377544,464,w,2019,Goat,y4,b1,n0,o1,t0,rich_frb
Grazed,10,2.3025851929940404,1.2615077114690558,3.1622776601683795,464,w,2019,Goat,y4,b1,n0,o1,t0,rich_frb
Ungrazed,6,1.7917596358947079,0.1101968926576619,2.449489742783178,464,w,2020,Sheep,y5,b1,n0,o1,t0,rich_frb
Grazed,4,1.3862946111198593,-0.465458516748035,2,464,w,2020,Sheep,y5,b1,n0,o1,t0,rich_frb
Ungrazed,4,1.3862946111198593,-0.465458516748035,2,464,w,2021,Sheep,y6,b1,n0,o1,t0,rich_frb
Grazed,4,1.3862946111198593,-0.465458516748035,2,464,w,2021,Sheep,y6,b1,n0,o1,t0,rich_frb
Ungrazed,5,1.6094381124340804,-0.17763081204518658,2.23606797749979,464,w,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Grazed,5,1.6094381124340804,-0.17763081204518658,2.23606797749979,464,w,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Ungrazed,9,2.1972246884473243,0.9736800067662073,3,469,w,2019,Goat,y4,b1,n0,o1,t0,rich_frb
Grazed,4,1.3862946111198593,-0.465458516748035,2,469,w,2019,Goat,y4,b1,n0,o1,t0,rich_frb
Ungrazed,7,1.945910291912446,0.3980245973605104,2.6457513110645907,469,w,2020,Sheep,y5,b1,n0,o1,t0,rich_frb
Grazed,6,1.7917596358947079,0.1101968926576619,2.449489742783178,469,w,2020,Sheep,y5,b1,n0,o1,t0,rich_frb
Ungrazed,6,1.7917596358947079,0.1101968926576619,2.449489742783178,469,w,2021,Sheep,y6,b1,n0,o1,t0,rich_frb
Grazed,8,2.079441666679828,0.6858523020633588,2.8284271247461903,469,w,2021,Sheep,y6,b1,n0,o1,t0,rich_frb
Ungrazed,13,2.5649494343846104,2.1249908255776013,3.605551275463989,469,w,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Grazed,11,2.397895363707457,1.5493354161719042,3.3166247903554,469,w,2022,Sheep,y7,b1,n0,o1,t0,rich_frb
Ungrazed,0,-13.815510557964274,-1.6167693355594288,0,p38,p,2020,Sheep,y5,b0,n1,o0,t0,rich_frb
